time;averageAirTemp;averageDewPointTemperature;averageRelativeHumidity;averageAirPressure;averageWindDirection;maxWindSpeed;averageWindSpeed;rainIntensity;averagePm10
"2017-01-01 18:00:00";-2.42;-8.73;61.958333333333;989.98;252;1.3;0.76333333333333;0;
"2017-01-01 19:00:00";-3.035;-8.9266666666667;63.831666666667;989.87833333333;256;2;1.0733333333333;0;
"2017-01-01 20:00:00";-2.755;-9.1766666666667;61.313333333333;989.555;191;1.9;0.91333333333333;0;
"2017-01-01 21:00:00";-2.715;-9.28;60.645;989.08833333333;138;1.7;0.89833333333333;0;
"2017-01-01 22:00:00";-3.0516666666667;-9.1716666666667;62.718333333333;988.63333333333;207;1;0.465;0;
"2017-01-01 23:00:00";-3.5283333333333;-9.3666666666667;63.986666666667;988.135;213;1.2;0.54333333333333;0;
"2017-01-02 00:00:00";-4.145;-9.5933333333333;65.766666666667;987.66333333333;247;1.6;0.755;0;
"2017-01-02 01:00:00";-4.3983333333333;-9.73;66.336666666667;987.30333333333;272;1.8;0.88833333333333;0;
"2017-01-02 02:00:00";-4.505;-9.7866666666667;66.613333333333;986.75666666667;245;1.7;0.77;0;
"2017-01-02 03:00:00";-5.0716666666667;-9.93;68.726666666667;986.25333333333;236;1.3;0.74166666666667;0;
"2017-01-02 04:00:00";-5.17;-10.023333333333;68.778333333333;985.895;213;1.5;0.69666666666667;0;
"2017-01-02 05:00:00";-5.17;-10.156666666667;68.038333333333;985.82166666667;180;2.4;1.3583333333333;0;
"2017-01-02 06:00:00";-5.2333333333333;-10.371666666667;67.198333333333;986.14166666667;148;2.2;1.22;0;
"2017-01-02 07:00:00";-2.0683333333333;-9.0766666666667;58.848333333333;986.39833333333;341;4.9;1.515;0;
"2017-01-02 08:00:00";0.465;-8.0833333333333;52.765;986.29166666667;280;7.1;3.7833333333333;0;
"2017-01-02 09:00:00";1.46;-7.6483333333333;50.788333333333;985.98166666667;281;5.5;3.2866666666667;0;
"2017-01-02 10:00:00";1.5183333333333;-7.3866666666667;51.601666666667;985.71833333333;283;5.8;3.52;0;
"2017-01-02 11:00:00";1.87;-7.1716666666667;51.17;985.52666666667;283;5.7;3.69;0;
"2017-01-02 12:00:00";1.0866666666667;-6.33;57.901666666667;985.55666666667;284;6.4;3.8416666666667;0;
"2017-01-02 13:00:00";-0.28166666666667;-5.135;69.828333333333;985.79166666667;281;6.4;3.5166666666667;0;
"2017-01-02 14:00:00";-0.525;-4.63;73.803333333333;985.72166666667;278;4.7;3.0366666666667;0.016666666666667;
"2017-01-02 15:00:00";-0.62333333333333;-4.065;77.49;985.80833333333;274;4.6;2.875;0;
"2017-01-02 16:00:00";-0.80833333333333;-4.0566666666667;78.661666666667;986.14;263;4.7;3.18;0;
"2017-01-02 17:00:00";-1.015;-4.4966666666667;77.285;986.63333333333;264;5.1;3.1066666666667;0;
"2017-01-02 18:00:00";-1.115;-4.6666666666667;76.843333333333;987.39166666667;271;4.2;2.8616666666667;0;
"2017-01-02 19:00:00";-1.0133333333333;-4.6833333333333;76.216666666667;988.005;263;5.5;2.7416666666667;0;
"2017-01-02 20:00:00";-1.03;-4.6733333333333;76.345;988.4;262;5.6;2.8616666666667;0;
"2017-01-02 21:00:00";-0.95333333333333;-4.575;76.465;988.97666666667;264;4.5;2.6216666666667;0;
"2017-01-02 22:00:00";-0.825;-4.5916666666667;75.671666666667;989.22833333333;281;4.4;2.7216666666667;0;
"2017-01-02 23:00:00";-0.79833333333333;-4.7116666666667;74.78;989.425;278;4.9;2.3466666666667;0;
"2017-01-03 00:00:00";-0.79666666666667;-4.8683333333333;73.891666666667;989.88;274;4.5;2.69;0;
"2017-01-03 01:00:00";-1.1633333333333;-5.335;73.321666666667;990.47833333333;275;3.3;2.04;0;
"2017-01-03 02:00:00";-1.4066666666667;-5.6666666666667;72.721666666667;990.46833333333;262;4.1;2.5;0;
"2017-01-03 03:00:00";-1.5983333333333;-5.675;73.805;990.68;267;4.8;2.315;0;
"2017-01-03 04:00:00";-1.8533333333333;-5.93;73.73;990.76;248;5.8;3.2933333333333;0;
"2017-01-03 05:00:00";-2.22;-6.415;72.946666666667;990.85666666667;260;5.1;2.49;0;
"2017-01-03 06:00:00";-2.0066666666667;-6.3633333333333;72.126666666667;990.58333333333;256;3.4;2.3616666666667;0;
"2017-01-03 07:00:00";-2.2883333333333;-6.715;71.663333333333;990.575;284;2.6;1.3916666666667;0;
"2017-01-03 08:00:00";-1.6366666666667;-7.0083333333333;66.853333333333;990.485;259;6.6;3.4183333333333;0;
"2017-01-03 09:00:00";-1.115;-6.0466666666667;69.188333333333;990.20166666667;245;7.9;4.9266666666667;0;
"2017-01-03 10:00:00";-0.35166666666667;-5.735;67.036666666667;989.625;247;5.9;4.2533333333333;0;
"2017-01-03 11:00:00";-0.31833333333333;-4.625;72.733333333333;989.24833333333;252;6.5;4.4616666666667;0.0083333333333333;
"2017-01-03 12:00:00";-0.15666666666667;-4.63;71.86;988.835;250;8.2;4.6266666666667;0;
"2017-01-03 13:00:00";-0.091666666666667;-4.5183333333333;72.033333333333;988.52166666667;247;7.6;4.5133333333333;0;
"2017-01-03 14:00:00";0;-4.3116666666667;72.715;988.11833333333;249;6.7;4.635;0;
"2017-01-03 15:00:00";0.0016666666666667;-3.69;76.223333333333;987.81;252;6.7;4.0716666666667;0;
"2017-01-03 16:00:00";0.15833333333333;-3.4916666666667;76.473333333333;987.28;248;7.7;4.6516666666667;0;
"2017-01-03 17:00:00";0.65166666666667;-3.9333333333333;71.44;986.39666666667;246;7.9;5.3016666666667;0;
"2017-01-03 18:00:00";1.2816666666667;-4.4166666666667;65.856666666667;985.53833333333;244;8.5;6.1066666666667;0;
"2017-01-03 19:00:00";1.7516666666667;-4.7033333333333;62.281666666667;984.705;244;9.7;6.8866666666667;0;
"2017-01-03 20:00:00";1.86;-4.3316666666667;63.583333333333;984.03333333333;247;9.2;6.7866666666667;0;
"2017-01-03 21:00:00";1.0816666666667;-3.54;71.273333333333;983.17;257;8.1;5.1466666666667;0;
"2017-01-03 22:00:00";1.0833333333333;-3.4683333333333;71.691666666667;981.74;259;8.2;5.2033333333333;0;
"2017-01-03 23:00:00";1.2233333333333;-4.6083333333333;65.151666666667;980.215;255;9.4;5.585;0;
"2017-01-04 00:00:00";0.765;-4.5683333333333;67.55;978.96;252;9.3;5.7733333333333;0;
"2017-01-04 01:00:00";0.74166666666667;-4.6566666666667;67.17;977.92;257;8.2;4.6766666666667;0;
"2017-01-04 02:00:00";0.31333333333333;-4.2666666666667;71.365;976.42833333333;254;8.6;5.24;0;
"2017-01-04 03:00:00";-0.078333333333333;-3.7066666666667;76.58;975.08333333333;247;10.6;7.56;0;
"2017-01-04 04:00:00";-0.27666666666667;-3.155;80.906666666667;974.225;251;12.4;6.99;0;
"2017-01-04 05:00:00";-0.165;-2.915;81.715;973.54666666667;252;9.2;6.26;0.0016666666666667;
"2017-01-04 06:00:00";0.35;-3.2333333333333;76.926666666667;972.83666666667;253;9.1;5.0383333333333;0;
"2017-01-04 07:00:00";1.8416666666667;-3.64;67.05;972.41833333333;246;9.5;7.04;0;
"2017-01-04 08:00:00";2.4833333333333;-3.3316666666667;65.538333333333;972.34833333333;253;9.3;5.4633333333333;0;
"2017-01-04 09:00:00";2.4233333333333;-2.9366666666667;67.8;972.12833333333;248;9.1;6.4166666666667;0;
"2017-01-04 10:00:00";2.3766666666667;-3.09;67.268333333333;971.53833333333;246;9.4;5.7583333333333;0;
"2017-01-04 11:00:00";3.0533333333333;-3.9883333333333;59.895;970.86666666667;244;10.6;6.73;0;
"2017-01-04 12:00:00";3.2483333333333;-4.0683333333333;58.763333333333;970.275;246;11.8;7.9616666666667;0;
"2017-01-04 13:00:00";2.5683333333333;-3.4783333333333;64.526666666667;969.85833333333;244;12.2;8.1416666666667;0;
"2017-01-04 14:00:00";2.4633333333333;-3.5416666666667;64.6;969.71;244;9.4;6.6466666666667;0;
"2017-01-04 15:00:00";2.22;-3.3166666666667;66.946666666667;969.565;249;9.9;6.0983333333333;0.0016666666666667;
"2017-01-04 16:00:00";2.63;-3.9016666666667;62.141666666667;969.22166666667;243;9.8;7.14;0.0083333333333333;
"2017-01-04 17:00:00";2.305;-3.7316666666667;64.748333333333;969.19333333333;248;11.2;7.0683333333333;0.0033333333333333;
"2017-01-04 18:00:00";1.2416666666667;-2.4933333333333;76.166666666667;969.88333333333;263;8.7;4.9033333333333;0.08;
"2017-01-04 19:00:00";0.96166666666667;-2.6533333333333;76.828333333333;970.77166666667;273;5.9;4.1166666666667;0;
"2017-01-04 20:00:00";1.235;-3.8633333333333;68.866666666667;971.56666666667;283;7.4;4.8083333333333;0;
"2017-01-04 21:00:00";1.2633333333333;-5.26;61.845;972.85833333333;285;7;4.255;0.01;
"2017-01-04 22:00:00";0.92166666666667;-5.7383333333333;61.215;973.92333333333;283;6.6;3.685;0;
"2017-01-04 23:00:00";0.305;-5.5716666666667;64.706666666667;974.84666666667;278;6.7;4.0933333333333;0.026666666666667;
"2017-01-05 00:00:00";0.25666666666667;-6.7516666666667;59.363333333333;975.50666666667;280;7.1;4.4916666666667;0.0016666666666667;
"2017-01-05 01:00:00";0.11166666666667;-7.4583333333333;56.826666666667;976.49666666667;286;7;4.195;0;
"2017-01-05 02:00:00";-0.40333333333333;-6.7066666666667;62.485;976.89666666667;284;6.3;4.1316666666667;0;
"2017-01-05 03:00:00";-0.64166666666667;-6.7516666666667;63.346666666667;977.44166666667;289;6.5;4.1733333333333;0;
"2017-01-05 04:00:00";-1.005;-6.8683333333333;64.46;978.30333333333;289;7.1;3.9333333333333;0;
"2017-01-05 05:00:00";-1.5766666666667;-7.4583333333333;64.263333333333;979.56833333333;309;6.8;3.4866666666667;0;
"2017-01-05 06:00:00";-2.8966666666667;-7.6866666666667;69.576666666667;981.36833333333;338;6.1;3.065;0;
"2017-01-05 07:00:00";-3.6483333333333;-8.545;68.838333333333;983.285;331;5.5;2.8833333333333;0;
"2017-01-05 08:00:00";-4.025;-10.313333333333;61.69;985.225;336;6.6;3.7066666666667;0;
"2017-01-05 09:00:00";-4.2783333333333;-11.113333333333;58.946666666667;987.13333333333;336;6.3;3.6483333333333;0;
"2017-01-05 10:00:00";-4.4383333333333;-11.728333333333;56.791666666667;988.46;333;5.8;3.3466666666667;0;
"2017-01-05 11:00:00";-4.6033333333333;-12.413333333333;54.471666666667;989.43166666667;336;6.4;3.64;0;
"2017-01-05 12:00:00";-4.485;-14.703333333333;44.805;990.27;345;6;3.44;0;
"2017-01-05 13:00:00";-4.5466666666667;-14.4;46.165;991.30166666667;334;6.4;3.7833333333333;0;
"2017-01-05 14:00:00";-4.885;-13.731666666667;50.011666666667;992.81333333333;339;5.2;2.1866666666667;0;
"2017-01-05 15:00:00";-5.4033333333333;-13.571666666667;52.681666666667;993.90666666667;330;2.6;1.4166666666667;0;
"2017-01-05 16:00:00";-5.8533333333333;-14.086666666667;52.255;995.09166666667;327;4.8;1.6433333333333;0;
"2017-01-05 17:00:00";-6.3933333333333;-14.636666666667;52.076666666667;996.02166666667;334;3.7;1.7883333333333;0;
"2017-01-05 18:00:00";-6.8866666666667;-14.648333333333;54.038333333333;996.96;313;2.8;1.37;0;
"2017-01-05 19:00:00";-7.1216666666667;-14.325;56.456666666667;997.87833333333;356;3;1.5333333333333;0;
"2017-01-05 20:00:00";-7.7616666666667;-14.436666666667;58.78;998.59;352;4.4;2.3766666666667;0;
"2017-01-05 21:00:00";-8.5983333333333;-16.133333333333;54.536666666667;999.33666666667;357;5.9;3.365;0;
"2017-01-05 22:00:00";-9.085;-16.765;53.715;1000.0633333333;359;5.3;2.7783333333333;0;
"2017-01-05 23:00:00";-9.41;-16.808333333333;54.938333333333;1000.7983333333;22;3.5;1.9083333333333;0;
"2017-01-06 00:00:00";-9.905;-17.346666666667;54.576666666667;1001.5083333333;11;4;2.275;0;
"2017-01-06 01:00:00";-10.293333333333;-16.536666666667;60.323333333333;1001.8433333333;343;4;1.9466666666667;0;
"2017-01-06 02:00:00";-10.806666666667;-17.396666666667;58.391666666667;1002.515;314;4.2;2.27;0;
"2017-01-06 03:00:00";-11.561666666667;-17.846666666667;59.698333333333;1002.9166666667;320;3.9;2.2666666666667;0;
"2017-01-06 04:00:00";-11.836666666667;-17.836666666667;61.07;1003.3283333333;322;4.9;2.3716666666667;0;
"2017-01-06 05:00:00";-12.115;-18.12;60.973333333333;1003.92;358;5;2.4916666666667;0;
"2017-01-06 06:00:00";-12.668333333333;-18.718333333333;60.59;1004.79;340;3.3;1.565;0;
"2017-01-06 07:00:00";-12.761666666667;-18.941666666667;59.88;1005.5683333333;330;2.8;1.4183333333333;0;
"2017-01-06 08:00:00";-12.728333333333;-19.135;58.761666666667;1005.7716666667;337;3.6;1.955;0;
"2017-01-06 09:00:00";-12.111666666667;-18.621666666667;58.395;1005.7583333333;339;4.5;2.2233333333333;0;
"2017-01-06 10:00:00";-11.876666666667;-19.126666666667;54.943333333333;1005.7133333333;350;4.9;2.72;0;
"2017-01-06 11:00:00";-11.836666666667;-19.591666666667;52.646666666667;1005.5866666667;336;5.8;3.0116666666667;0;
"2017-01-06 12:00:00";-11.983333333333;-19.723333333333;52.656666666667;1005.8533333333;353;4.7;2.47;0;
"2017-01-06 13:00:00";-11.868333333333;-19.676666666667;52.368333333333;1006.2;331;5;2.26;0;
"2017-01-06 14:00:00";-12.14;-19.798333333333;52.918333333333;1006.7316666667;344;4;2.0766666666667;0;
"2017-01-06 15:00:00";-12.693333333333;-20.011666666667;54.338333333333;1007.0133333333;316;2.7;1.4066666666667;0;
"2017-01-06 16:00:00";-13.213333333333;-20.246666666667;55.566666666667;1007.2233333333;316;3.5;1.8883333333333;0;
"2017-01-06 17:00:00";-13.541666666667;-20.398333333333;56.341666666667;1007.5883333333;328;2.7;1.0916666666667;0;
"2017-01-06 18:00:00";-13.825;-20.41;57.57;1007.7516666667;270;1.7;0.875;0;
"2017-01-06 19:00:00";-14.301666666667;-20.546666666667;59.138333333333;1007.7333333333;310;3.2;1.585;0;
"2017-01-06 20:00:00";-15.326666666667;-21.026666666667;61.708333333333;1007.6683333333;302;2.8;1.445;0;
"2017-01-06 21:00:00";-16.08;-21.45;63.323333333333;1007.82;299;2.5;1.395;0;
"2017-01-06 22:00:00";-16.648333333333;-21.833333333333;64.176666666667;1007.9866666667;298;2.1;1.2083333333333;0;
"2017-01-06 23:00:00";-17.153333333333;-22.301666666667;64.276666666667;1008.015;276;2.3;1.3766666666667;0;
"2017-01-07 00:00:00";-17.683333333333;-22.838333333333;64.156666666667;1007.7333333333;283;2.4;1.18;0;
"2017-01-07 01:00:00";-18.875;-23.71;65.658333333333;1007.6633333333;282;2.3;1.265;0;
"2017-01-07 02:00:00";-19.016666666667;-23.746666666667;66.216666666667;1007.2633333333;278;3.2;1.715;0;
"2017-01-07 03:00:00";-20.131666666667;-24.725;66.77;1007.175;284;4.1;1.915;0;
"2017-01-07 04:00:00";-20.28;-24.865;66.788333333333;1007.2466666667;281;3.5;1.73;0;
"2017-01-07 05:00:00";-20.301666666667;-24.865;66.951666666667;1007.4183333333;261;2.8;1.65;0;
"2017-01-07 06:00:00";-20.565;-25.058333333333;67.261666666667;1007.4733333333;279;2.9;1.7466666666667;0;
"2017-01-07 07:00:00";-20.655;-25.15;67.24;1007.4566666667;281;2.4;1.4683333333333;0;
"2017-01-07 08:00:00";-19.415;-24.093333333333;66.418333333333;1007.1333333333;282;4.1;2.145;0;
"2017-01-07 09:00:00";-17.498333333333;-22.446666666667;65.315;1007.1033333333;282;5.2;2.05;0;
"2017-01-07 10:00:00";-16.138333333333;-21.816666666667;61.611666666667;1006.3683333333;273;4.7;2.925;0;
"2017-01-07 11:00:00";-15.491666666667;-21.358333333333;60.753333333333;1005.6433333333;253;5.3;2.995;0;
"2017-01-07 12:00:00";-14.931666666667;-20.951666666667;60.173333333333;1005.1533333333;244;4.9;3.025;0;
"2017-01-07 13:00:00";-14.523333333333;-20.506666666667;60.418333333333;1004.795;264;4.7;2.8683333333333;0;
"2017-01-07 14:00:00";-14.66;-20.236666666667;62.558333333333;1004.3516666667;259;3.5;2.2066666666667;0;
"2017-01-07 15:00:00";-15.225;-20.338333333333;64.98;1004.015;237;3.7;2.1783333333333;0;
"2017-01-07 16:00:00";-15.393333333333;-20.29;66.095;1003.725;236;2.9;1.52;0;
"2017-01-07 17:00:00";-15.888333333333;-20.625;67.005;1003.4783333333;270;2.8;1.4866666666667;0;
"2017-01-07 18:00:00";-16.598333333333;-21.053333333333;68.386666666667;1002.98;254;2.6;0.99166666666667;0;
"2017-01-07 19:00:00";-17.468333333333;-21.715;69.435;1002.5766666667;276;1.9;0.96333333333333;0;
"2017-01-07 20:00:00";-17.905;-22.183333333333;69.188333333333;1002.1116666667;253;1.6;0.88833333333333;0;
"2017-01-07 21:00:00";-18.3;-22.541666666667;69.213333333333;1001.79;269;1.8;1.0383333333333;0;
"2017-01-07 22:00:00";-19.01;-23.325;68.661666666667;1001.335;267;1.7;0.97666666666667;0;
"2017-01-07 23:00:00";-19.538333333333;-24.04;67.47;1001.035;292;1.5;0.95666666666667;0;
"2017-01-08 00:00:00";-19.865;-24.393333333333;67.218333333333;1000.5;291;1.6;0.855;0;
"2017-01-08 01:00:00";-20.286666666667;-24.856666666667;66.803333333333;1000.3266666667;284;1.6;1.0316666666667;0;
"2017-01-08 02:00:00";-20.405;-25.048333333333;66.45;1000.2183333333;296;1.7;0.96833333333333;0;
"2017-01-08 03:00:00";-20.606666666667;-25.275;66.203333333333;999.96166666667;304;1.3;0.875;0;
"2017-01-08 04:00:00";-20.646666666667;-25.343333333333;65.98;1000.0416666667;294;1.2;0.81;0;
"2017-01-08 05:00:00";-20.728333333333;-25.405;66.111666666667;1000.2033333333;296;1.7;0.94;0;
"2017-01-08 06:00:00";-20.666666666667;-25.371666666667;65.921666666667;1000.6333333333;290;1.5;1.0866666666667;0;
"2017-01-08 07:00:00";-20.193333333333;-25.045;65.251666666667;1001.03;282;1.5;0.95333333333333;0;
"2017-01-08 08:00:00";-18.318333333333;-23.651666666667;62.958333333333;1001.53;278;1.5;1.0066666666667;0;
"2017-01-08 09:00:00";-15.435;-21.353333333333;60.555;1001.7433333333;292;1.6;0.895;0;
"2017-01-08 10:00:00";-12.706666666667;-19.381666666667;57.448333333333;1001.5233333333;197;1.6;0.90666666666667;0;
"2017-01-08 11:00:00";-10.198333333333;-17.898333333333;53.385;1001.0383333333;200;1.2;0.815;0;
"2017-01-08 12:00:00";-9.0116666666667;-17.496666666667;50.248333333333;1000.92;215;1.6;0.94166666666667;0;
"2017-01-08 13:00:00";-8.55;-17.58;48.143333333333;1001.035;282;2.2;1.1333333333333;0;
"2017-01-08 14:00:00";-8.795;-17.616666666667;48.95;1001.24;294;1.7;0.97333333333333;0;
"2017-01-08 15:00:00";-9.2366666666667;-17.403333333333;51.546666666667;1001.4566666667;269;1.6;0.85833333333333;0;
"2017-01-08 16:00:00";-10.08;-17.618333333333;54.126666666667;1001.485;265;1.5;0.91166666666667;0;
"2017-01-08 17:00:00";-10.928333333333;-17.706666666667;57.431666666667;1001.6583333333;274;1.2;0.78666666666667;0;
"2017-01-08 18:00:00";-10.958333333333;-17.738333333333;57.41;1001.8116666667;262;1.7;0.83;0;
"2017-01-08 19:00:00";-10.585;-17.736666666667;55.761666666667;1001.7483333333;227;1;0.68;0;
"2017-01-08 20:00:00";-10.366666666667;-17.621666666667;55.318333333333;1001.5533333333;268;1.3;0.76;0;
"2017-01-08 21:00:00";-11.106666666667;-17.75;58.046666666667;1001.4716666667;250;1.7;0.875;0;
"2017-01-08 22:00:00";-11.763333333333;-17.758333333333;61.116666666667;1000.9533333333;214;1.6;0.86833333333333;0;
"2017-01-08 23:00:00";-12.196666666667;-17.778333333333;63.221666666667;1000.72;237;2;0.97666666666667;0;
"2017-01-09 00:00:00";-12.233333333333;-17.76;63.44;1000.5633333333;231;1.6;0.85;0;
"2017-01-09 01:00:00";-12.111666666667;-17.528333333333;64.071666666667;1000.4266666667;195;1.4;0.88666666666667;0;
"2017-01-09 02:00:00";-11.805;-17.545;62.435;1000.46;211;1.8;0.95333333333333;0;
"2017-01-09 03:00:00";-11.856666666667;-17.521666666667;62.82;1000.64;206;2.8;1.3583333333333;0;
"2017-01-09 04:00:00";-11.483333333333;-17.588333333333;60.643333333333;1000.44;262;2.3;0.94833333333333;0;
"2017-01-09 05:00:00";-11.243333333333;-17.565;59.588333333333;1000.3666666667;252;2.2;1.1116666666667;0;
"2017-01-09 06:00:00";-11.186666666667;-17.305;60.611666666667;1000.5033333333;234;1.9;0.945;0;
"2017-01-09 07:00:00";-11.043333333333;-17.291666666667;59.998333333333;1000.6883333333;256;2.1;1.11;0;
"2017-01-09 08:00:00";-10.531666666667;-17.161666666667;58.235;1000.385;292;2.5;1.2733333333333;0;
"2017-01-09 09:00:00";-9.2133333333333;-16.923333333333;53.565;999.87666666667;266;2.3;1.125;0;
"2017-01-09 10:00:00";-7.88;-17.021666666667;47.886666666667;999.70166666667;224;2.7;1.46;0;
"2017-01-09 11:00:00";-7.235;-17.403333333333;44.133333333333;999.495;278;2.5;1.46;0;
"2017-01-09 12:00:00";-6.8616666666667;-17.44;42.741666666667;999.16;284;3.3;1.795;0;
"2017-01-09 13:00:00";-6.62;-17.095;43.21;998.855;273;2.9;1.645;0;
"2017-01-09 14:00:00";-6.435;-16.661666666667;44.166666666667;998.58833333333;258;2.2;1.2266666666667;0;
"2017-01-09 15:00:00";-6.9983333333333;-16.96;44.966666666667;998.37333333333;252;1.6;0.80666666666667;0;
"2017-01-09 16:00:00";-6.9233333333333;-17.035;44.46;998.395;191;1.9;0.85333333333333;0;
"2017-01-09 17:00:00";-7.0516666666667;-16.628333333333;46.416666666667;998.435;206;1.6;0.77833333333333;0;
"2017-01-09 18:00:00";-7.0683333333333;-15.93;49.325;998.05333333333;257;1.8;0.86666666666667;0;
"2017-01-09 19:00:00";-7.5233333333333;-16.023333333333;50.64;997.475;270;1.8;0.91833333333333;0;
"2017-01-09 20:00:00";-7.75;-15.191666666667;55.193333333333;997.14833333333;262;1.4;0.85833333333333;0;
"2017-01-09 21:00:00";-7.36;-14.738333333333;55.605;997.03;248;1.2;0.77666666666667;0;
"2017-01-09 22:00:00";-6.6983333333333;-14.441666666667;54.186666666667;996.63;331;1.8;0.67666666666667;0;
"2017-01-09 23:00:00";-6.4066666666667;-14.93;50.911666666667;996.115;50;2.1;1.06;0;
"2017-01-10 00:00:00";-6.3466666666667;-14.33;53.208333333333;995.39666666667;53;1.9;0.86833333333333;0;
"2017-01-10 01:00:00";-6.3883333333333;-14.848333333333;51.14;994.96;112;2.2;1.3133333333333;0;
"2017-01-10 02:00:00";-6.625;-15.138333333333;50.883333333333;994.73166666667;117;3;1.6033333333333;0;
"2017-01-10 03:00:00";-6.8666666666667;-13.911666666667;57.311666666667;994.225;85;2.2;1.2716666666667;0;
"2017-01-10 04:00:00";-7.2033333333333;-13.623333333333;60.17;993.945;87;2.2;1.1;0;
"2017-01-10 05:00:00";-7.9816666666667;-13.698333333333;63.538333333333;993.91;101;2.8;1.4516666666667;0;
"2017-01-10 06:00:00";-8.355;-13.713333333333;65.351666666667;993.9;69;2.5;1.3666666666667;0;
"2017-01-10 07:00:00";-8.9766666666667;-13.856666666667;67.74;993.99;45;2.4;1.67;0;
"2017-01-10 08:00:00";-8.5733333333333;-13.621666666667;66.921666666667;993.86166666667;70;2.6;1.3433333333333;0;
"2017-01-10 09:00:00";-7.475;-13.416666666667;62.51;993.66;95;2.3;1.11;0;
"2017-01-10 10:00:00";-6.5866666666667;-13.533333333333;57.795;992.96833333333;16;2.2;1.1516666666667;0;
"2017-01-10 11:00:00";-5.2783333333333;-13.148333333333;53.995;992.53333333333;192;1.7;0.96333333333333;0;
"2017-01-10 12:00:00";-4.4283333333333;-13.058333333333;51.03;991.85833333333;257;1.4;0.82333333333333;0;
"2017-01-10 13:00:00";-5.295;-12.998333333333;54.738333333333;991.70333333333;48;3;1.695;0;
"2017-01-10 14:00:00";-6.0066666666667;-13.01;57.73;991.95666666667;79;2.9;1.6533333333333;0;
"2017-01-10 15:00:00";-6.51;-13.118333333333;59.425;992.21;64;2.3;1.2016666666667;0;
"2017-01-10 16:00:00";-6.9333333333333;-13.326666666667;60.363333333333;992.67;12;1.5;0.865;0;
"2017-01-10 17:00:00";-8.17;-13.873333333333;63.556666666667;993.055;339;1.3;0.65166666666667;0;
"2017-01-10 18:00:00";-9.13;-14.388333333333;65.635;993.23166666667;303;1.6;0.63166666666667;0;
"2017-01-10 19:00:00";-9.5833333333333;-14.32;68.426666666667;993.76;317;1.8;0.715;0;
"2017-01-10 20:00:00";-11.03;-15.648333333333;68.781666666667;993.65;320;1.5;0.80166666666667;0;
"2017-01-10 21:00:00";-11.858333333333;-16.208333333333;70.105;993.70833333333;284;1.3;0.68666666666667;0;
"2017-01-10 22:00:00";-12.831666666667;-17.096666666667;70.426666666667;993.87166666667;251;1.4;0.73833333333333;0;
"2017-01-10 23:00:00";-12.93;-17.256666666667;69.975;993.95333333333;266;1.6;0.81666666666667;0;
"2017-01-11 00:00:00";-13.355;-17.898333333333;68.653333333333;994.18833333333;296;1.5;0.57666666666667;0;
"2017-01-11 01:00:00";-13.555;-18.303333333333;67.433333333333;994.86166666667;310;1.7;0.74333333333333;0;
"2017-01-11 02:00:00";-13.553333333333;-18.201666666667;68;994.75833333333;331;1.1;0.55666666666667;0;
"2017-01-11 03:00:00";-13.351666666667;-18.35;66.045;994.69666666667;283;1;0.49833333333333;0;
