time;averageAirTemp;averageDewPointTemperature;averageRelativeHumidity;averageAirPressure;averageWindDirection;maxWindSpeed;averageWindSpeed;rainIntensity;averagePm10
"2019-07-11 12:00:00";23.656666666667;1.7;23.69;986.23666666667;322;4.1;2.295;0;4.2233333333333
"2019-07-11 13:00:00";23.14;1.8866666666667;24.766666666667;986.2;10;3.8;2.8;0;4.5610169491525
"2019-07-11 14:00:00";18.40625;6.85625;46.983333333333;986.65625;282;0.9;0.49166666666667;0;4.8423728813559
"2019-07-11 15:00:00";16.858333333333;7.15;52.865;986.85666666667;308;1.8;0.79;0;4.764406779661
"2019-07-11 16:00:00";15.396666666667;7.5183333333333;59.431666666667;986.91666666667;277;1.3;0.66333333333333;0;5.6271186440678
"2019-07-11 17:00:00";13.658333333333;7.365;65.793333333333;986.91333333333;268;1.8;0.915;0;6.4483333333333
"2019-07-11 18:00:00";12.35;7.4066666666667;71.85;986.98333333333;255;1.8;0.92833333333333;0;6.8241379310345
"2019-07-11 19:00:00";11.523333333333;6.995;73.753333333333;987.02833333333;252;1.9;0.91666666666667;0;8.0666666666667
"2019-07-11 20:00:00";11.378333333333;7.0183333333333;74.561666666667;986.995;239;1.3;0.645;0;9.128813559322
"2019-07-11 21:00:00";11.44;7.0316666666667;74.335;987.20333333333;265;1.9;0.73333333333333;0;10.173333333333
"2019-07-11 22:00:00";12.783333333333;7.8283333333333;71.875;987.29666666667;255;2.9;1.55;0;10.661666666667
"2019-07-11 23:00:00";13.913333333333;8.5283333333333;69.993333333333;987.52166666667;269;3.3;1.925;0;10.123728813559
"2019-07-12 00:00:00";14.778333333333;8.765;67.25;987.60666666667;254;3.4;2.1233333333333;0;11.183050847458
"2019-07-12 01:00:00";15.721666666667;8.6583333333333;62.906666666667;987.455;265;2.9;1.76;0;10.471186440678
"2019-07-12 02:00:00";16.911666666667;8.245;56.69;987.07833333333;272;4.8;2.65;0;10.098305084746
"2019-07-12 03:00:00";17.571666666667;7.9566666666667;53.32;986.71333333333;281;4.3;2.345;0;10.663333333333
"2019-07-12 04:00:00";18.441666666667;7.9483333333333;50.416666666667;986.51166666667;271;4.9;2.8633333333333;0;12.906666666667
"2019-07-12 05:00:00";19.003333333333;7.9983333333333;48.878333333333;986.15666666667;280;5.7;3.1083333333333;0;11.776271186441
"2019-07-12 06:00:00";20.028333333333;7.4716666666667;44.28;985.58166666667;269;6.9;3.71;0;8.6883333333333
"2019-07-12 07:00:00";20.923333333333;7.4633333333333;41.845;985.22;288;5.5;3.3083333333333;0;6.1833333333333
"2019-07-12 08:00:00";21.453333333333;7.355;40.191666666667;985.06833333333;285;5.1;3.3116666666667;0;2.8203389830508
"2019-07-12 09:00:00";21.381666666667;7.0066666666667;39.405;985.06333333333;300;6.1;3.555;0;2.4033898305085
"2019-07-12 10:00:00";20.105;6.1566666666667;40.216666666667;985.32833333333;309;5.7;3.74;0;2.0745762711864
"2019-07-12 11:00:00";19.66;6.0283333333333;40.976666666667;985.565;298;6.8;3.5216666666667;0;2.305
"2019-07-12 12:00:00";19.216666666667;5.5616666666667;40.801666666667;985.76666666667;303;5.1;2.965;0;2.2610169491525
"2019-07-12 13:00:00";18.238333333333;5.8816666666667;44.365;986.03666666667;293;3.6;1.4066666666667;0;2.575
"2019-07-12 14:00:00";16.616666666667;6.165;50.118333333333;986.38666666667;256;2.3;1.3833333333333;0;2.8457627118644
"2019-07-12 15:00:00";15.705;6.3283333333333;53.686666666667;986.57666666667;278;2.3;1.5066666666667;0;5.2583333333333
"2019-07-12 16:00:00";14.828333333333;6.84;58.865;986.675;239;2.2;1.2083333333333;0;5.9118644067797
"2019-07-12 17:00:00";13.885;7;63.205;986.72;253;1.7;1.09;0;6.275
"2019-07-12 18:00:00";13.706666666667;7.26;65.048333333333;986.695;243;1.5;0.975;0;7.1508474576271
"2019-07-12 19:00:00";13.881666666667;7.6483333333333;66.103333333333;986.50166666667;231;1.7;1.1333333333333;0;8.3813559322034
"2019-07-12 20:00:00";14.478333333333;7.6333333333333;63.531666666667;986.14166666667;249;3;1.815;0;8.9508474576271
"2019-07-12 21:00:00";14.486666666667;7.5016666666667;62.903333333333;985.90666666667;260;3.5;1.81;0;9.0389830508475
"2019-07-12 22:00:00";14.06;7.6033333333333;65.111666666667;985.78;268;3.2;2.0233333333333;0;10.953333333333
"2019-07-12 23:00:00";14.023333333333;7.5733333333333;65.153333333333;985.825;257;4.7;2.2066666666667;0;13.508333333333
"2019-07-13 00:00:00";14.491666666667;7.865;64.438333333333;985.74333333333;259;4.3;2.875;0;13.937288135593
"2019-07-13 01:00:00";16.123333333333;8.275;59.745;985.87333333333;275;5.3;3.035;0;16.732203389831
"2019-07-13 02:00:00";17.1;7.97;54.956666666667;985.77666666667;279;6.8;3.64;0;17.213333333333
"2019-07-13 03:00:00";18.225423728814;7.2305084745763;48.749152542373;985.63898305085;281;7.2;4.0694915254237;0;17.961016949153
"2019-07-13 04:00:00";19.34;6.1116666666667;42.065;985.61;285;7.1;4.2133333333333;0;16.71186440678
"2019-07-13 05:00:00";19.737288135593;5.9813559322034;40.681355932203;985.65593220339;289;6.2;3.3338983050847;0;17.205
"2019-07-13 06:00:00";19.185;6.68;44.165;986.4;318;1;0.515;0;17.683333333333
"2019-07-13 07:00:00";18.158333333333;7.3316666666667;49.255;986.34;278;1;0.56;0;19.383050847458
"2019-07-13 08:00:00";16.335;7.7583333333333;56.923333333333;986.38166666667;256;1.6;0.47166666666667;0;17.873333333333
